idAuthor,tagName
4734,YouTube
4734,Chocolate
4734,Sport_Club_Corinthians_Paulista
4734,Logo
4734,Instagram
4736,Skate
4736,Los_Angeles
4736,GNT
4736,MTV
4736,Justin_Bieber
4765,One_Direction
4765,Mortified
4765,Harry_Potter
4765,Taylor_Swift
4765,Queen
4765,Neymar
4765,YouTube
4765,Praia
4803,Clube_de_Regatas_do_Flamengo
4803,Shopping_center
4803,Churrasco
4803,Club_de_Regatas_Vasco_da_Gama
4803,Malhação
4803,The_Hunger_Games
4803,The_Voice_(Estados_Unidos)
4803,Praia
4805,The_Hunger_Games
4805,The_Voice_(Estados_Unidos)
4806,Chocolate
4806,Praia
4812,Café
4812,Piercing
4812,Chocolate
4812,Gay
4812,Praia
4815,Malhação
4815,Sorvete
4815,Demi_Lovato
4841,Queijo
4841,Chocolate
4841,Pizza
4841,Camila_(banda)
4841,G1
4841,Açaí
4841,Instagram
4841,Leite
4841,Gay
4841,Queen
4841,Mortified
4841,Sorvete
4841,One_Direction
4841,Praia
4841,Malhação
4841,Café
4866,Ontário
4866,MTV
4866,Ed_Sheeran
4866,Chocolate
4866,Skate
4866,Shopping_center
4866,Instagram
4866,Justin_Bieber
4866,Leite
4866,GNT
4867,Alto_Astral
4867,Malhação
4867,Shopping_center
4867,Altas_Horas
4867,Instagram
4883,Malhação
4883,Rodrigo_Simas
4883,Rock
4883,Comédia
4883,Snapchat
4902,Wi-Fi
4902,Mortified
4902,Exame_Nacional_do_Ensino_Médio
4908,Malhação
4908,Exame_Nacional_do_Ensino_Médio
4914,Sistema_Brasileiro_de_Televisão
4914,Club_de_Regatas_Vasco_da_Gama
4914,Universo_Online
4914,Exame_Nacional_do_Ensino_Médio
4914,Multishow
4914,Chocolate
4914,Terror_(gênero)
4914,Instagram
4914,Rede_Record
4914,Malhação
4914,Maratona
4935,Vodca
4935,Praia
4935,Wi-Fi
4939,Black_Friday
4954,Malhação
4972,Samba
4972,Shopping_center
4972,APP
4972,Comédia
4972,GNT
4972,Sistema_Brasileiro_de_Televisão
4972,Malhação
4972,Café
4976,Capricho_Awards
4976,Los_Angeles
4976,Altas_Horas
4976,Praia
4976,Capricho
4976,Ed_Sheeran
4976,Malhação
4976,Logo
4977,Malhação
4977,Alto_Astral
4984,RBD
4984,YouTube
4984,Justin_Bieber
4984,Taylor_Swift
4984,Maratona
4984,One_Direction
4984,Malhação
4984,Sport_Club_Corinthians_Paulista
4984,Exame_Nacional_do_Ensino_Médio
4984,Televisão_de_alta_definição
4999,Chocolate
4999,Praia
4999,Café
4999,Pagode_(estilo_musical)
5012,Malhação
5012,Alto_Astral
5012,Sophia_Abrahão
5027,Café
5027,Malhação
5027,YouTube
5027,The_Voice_(Estados_Unidos)
5037,Justin_Bieber
5037,GNT
5037,Beyoncé_Knowles
5037,Açaí
5037,Black_Friday
5037,Neymar
5037,Lady_Gaga
5037,Arroz
5037,Ariana_Grande
5037,IPhone
5037,One_Direction
5037,Emoji
5040,Sport_Club_Corinthians_Paulista
5040,Exame_Nacional_do_Ensino_Médio
5040,Praia
5040,The_Voice_(Estados_Unidos)
5053,GNT
5053,Ed_Sheeran
5053,Altas_Horas
5053,Justin_Bieber
5053,Funk
5053,Ténis
5053,Mortified
5053,Açaí
5053,The_Voice_(Estados_Unidos)
5053,Rap
5053,Black_Friday
5053,Pizza
5053,Paramore
5058,Paramore
5058,The_Hunger_Games
5058,Camila_(banda)
5060,Neymar
5060,Demi_Lovato
5063,Praia
5063,Chocolate
5063,Arroz
5064,Grêmio_Foot-Ball_Porto_Alegrense
5064,Arroz
5064,Justin_Bieber
5108,Praia
5108,Açaí
5126,Snapchat
5126,Los_Angeles
5126,MTV
5126,Malhação
5126,Miley_Cyrus
5126,Capricho
5132,Botafogo_de_Futebol_e_Regatas
5132,Arroz
5132,GNT
5132,Praia
5132,Shopping_center
5132,Chocolate
5132,Exame_Nacional_do_Ensino_Médio
5132,Ariana_Grande
5132,Ténis
5132,Mikoyan
5132,Pizza
5132,Rihanna
5137,Babilônia
5137,Malhação
5137,Multishow
5151,The_Walking_Dead_(série_de_televisão)
5151,Sorvete
5151,Camila_(banda)
5151,Black_Friday
5151,Emoji
5151,Praia
5151,Pagode_(estilo_musical)
5160,Manu_Gavassi
5160,Rodrigo_Simas
5160,Malhação
5160,Los_Angeles
5160,Chay_Suede
5160,Capricho
5181,Maratona
5181,Camila_(banda)
5181,Twitcam
5181,Black_Friday
5187,Instagram
5187,Sistema_Brasileiro_de_Televisão
5187,Malhação
5187,TML
5204,Mortified
5204,Shopping_center
5204,Teatro
5204,Rio_Grande_do_Sul
5204,Malhação
5204,Chocolate
5211,Rebelde_(telenovela)
5211,Malhação
5217,Malhação
5217,RBD
5237,Açaí
5237,GNT
5237,Grêmio_Foot-Ball_Porto_Alegrense
5237,Neymar
5247,Instagram
5247,Malhação
5247,IPhone
5247,APP
5247,GNT
5269,TML
5269,Chay_Suede
5269,Malhação
5269,RBD
5269,Praia
5269,Emoji
5269,Altas_Horas
5269,Multishow
5269,YouTube
5269,Manu_Gavassi
5292,Pizza
5292,Café
5292,Shopping_center
5292,Leite
5292,Malhação
5300,Malhação
5300,Praia
5300,Mortified
5300,Justin_Bieber
5300,Exame_Nacional_do_Ensino_Médio
5300,Snapchat
5300,APP
5300,Mikoyan
5300,Logo
5334,GNT
5334,Malhação
5334,Pizza
5334,Demi_Lovato
5337,IPhone
5337,Café
5337,Gay
5337,Shopping_center
5337,One_Direction
5337,Harry_Potter
5338,Black_Friday
5338,Pizza
5338,Café
5343,Black_Friday
5343,Shopping_center
5343,Praia
5343,Café
5343,Terror_(gênero)
5378,Justin_Bieber
5378,Gay
5378,Churrasco
5378,The_Voice_(Estados_Unidos)
5403,Clube_de_Regatas_do_Flamengo
5403,YouTube
5403,Rap
5403,Ariana_Grande
5403,Rihanna
5403,Sociedade_Esportiva_Palmeiras
5408,Praia
5408,Malhação
5408,Funk
5408,The_Voice_(Estados_Unidos)
5408,The_Hunger_Games
5411,Rap
5411,Shopping_center
5411,Sport_Club_Internacional
5411,Botafogo_de_Futebol_e_Regatas
5411,Clube_Atlético_Mineiro
5411,Club_de_Regatas_Vasco_da_Gama
5411,Malhação
5411,Fluminense_Football_Club
5432,Malhação
5432,Funk
5432,Praia
5432,Sorvete
5432,Café
5432,GNT
5438,Instagram
5438,One_Direction
5438,Comédia
5438,Sistema_Brasileiro_de_Televisão
5438,Rap
5438,G1
5438,YouTube
5438,Snapchat
5438,Manaus
5438,Chocolate
5438,Ed_Sheeran
5438,Shopping_center
5438,The_Hunger_Games
5438,Tomorrowland_(festival)
5438,Black_Friday
5444,YouTube
5444,Ontário
5444,Harry_Potter
5444,One_Direction
5444,IPhone
5453,Sociedade_Esportiva_Palmeiras
5453,Malhação
5453,Praia
5480,APP
5480,The_Voice_(Estados_Unidos)
5480,Wanessa
5482,Malhação
5482,Samba
5482,Teatro
5482,Mortified
5482,Mika
5482,Manu_Gavassi
5503,RBD
5503,Sport_Club_Corinthians_Paulista
5503,Rap
5503,Neymar
5503,Malhação
5505,RBD
5505,Churrasco
5505,Cruzeiro_Esporte_Clube
5505,YouTube
5505,Exame_Nacional_do_Ensino_Médio
5505,Pagode_(estilo_musical)
5513,Rap
5513,Malhação
5523,Funk
5523,Praia
5524,Miley_Cyrus
5524,Café
5527,Sistema_Brasileiro_de_Televisão
5527,Instagram
5527,Shopping_center
5527,Camila_(banda)
5527,Cruzeiro_Esporte_Clube
5527,Capricho
5527,APP
5527,Samba
5527,Praia
5527,Malhação
5527,Gay
5527,Cerveja
5534,Terror_(gênero)
5534,Praia
5534,Arroz
5534,Pagode_(estilo_musical)
5534,APP
5534,Piercing
5534,Churrasco
5534,Funk
5534,GNT
5534,Gay
5534,Chocolate
5540,Malhação
5540,Skate
5540,Capricho
5540,Churrasco
5540,Manu_Gavassi
5542,Shopping_center
5542,APP
5542,Wanessa
5542,Black_Friday
5542,Comédia
5542,Chocolate
5558,Shopping_center
5558,YouTube
5558,Instagram
5558,Capricho
5558,Altas_Horas
5558,Ténis
5558,Taylor_Swift
5558,Manu_Gavassi
5558,Malhação
5569,Rio_Grande_do_Sul
5569,The_Voice_(Estados_Unidos)
5569,Sorvete
5569,Chocolate
5569,Malhação
5575,Teatro
5575,APP
5575,Praia
5575,Clube_de_Regatas_do_Flamengo
5575,Cruzeiro_Esporte_Clube
5575,Cerveja
5575,Clube_Atlético_Mineiro
5575,Camila_(banda)
5575,Vodca
5575,Shopping_center
5575,Sport_Club_Internacional
5575,Café
5584,Arroz
5584,Manaus
5584,Praia
5584,Rodrigo_Simas
5584,Black_Friday
5584,Malhação
5584,Wanessa
5584,Altas_Horas
5584,IPhone
5584,Queijo
5584,The_Hunger_Games
5584,Sorvete
5598,Malhação
5611,GNT
5611,IPhone
5611,Club_de_Regatas_Vasco_da_Gama
5611,Black_Friday
5611,Mortified
5611,Sport_Club_Corinthians_Paulista
5611,Terror_(gênero)
5611,Pizza
5611,Chocolate
5611,Fluminense_Football_Club
5615,Sistema_Brasileiro_de_Televisão
5625,Malhação
5625,Praia
5629,Pagode_(estilo_musical)
5629,Shopping_center
5629,IPhone
5629,Café
5629,Pizza
5629,Leite
5629,Chocolate
5629,Sport_Club_Corinthians_Paulista
5651,Gay
5651,IPhone
5651,Snapchat
5651,APP
5651,Wanessa
5651,MTV
5651,Justin_Bieber
5665,Exame_Nacional_do_Ensino_Médio
5665,Malhação
5665,Chocolate
5665,Churrasco
5665,APP
5665,Piercing
5665,Terror_(gênero)
5665,Funk
5665,Arroz
5665,Sorvete
5666,Pizza
5666,Pagode_(estilo_musical)
5666,Cerveja
5666,Churrasco
5666,Malhação
5682,Instagram
5682,YouTube
5682,Malhação
5692,Chocolate
5692,Sistema_Brasileiro_de_Televisão
5692,Leite
5692,Justin_Bieber
5692,Black_Friday
5699,Terror_(gênero)
5699,Praia
5699,The_Voice_(Estados_Unidos)
5699,YouTube
5699,Demi_Lovato
5699,The_Hunger_Games
5713,Neymar
5713,Capricho
5713,Shopping_center
5713,Manu_Gavassi
5713,Ténis
5713,Malhação
5719,Camila_(banda)
5719,Taylor_Swift
5719,Exame_Nacional_do_Ensino_Médio
5719,Club_de_Regatas_Vasco_da_Gama
5719,Praia
5719,Selena
5719,Rock
5719,Shopping_center
5719,Emoji
5719,Cerveja
5719,Mortified
5719,Black_Friday
5719,Malhação
5719,Ontário
5719,Instagram
5719,IPhone
5719,Justin_Bieber
5742,Chocolate
5742,Maratona
5742,Vodca
5742,Malhação
5742,Capricho
5744,Malhação
5744,YouTube
5771,Camila_(banda)
5771,IPhone
5771,Café
5771,Sistema_Brasileiro_de_Televisão
5771,Black_Friday
5771,Malhação
5789,Sistema_Brasileiro_de_Televisão
5804,Piercing
5804,IPhone
5804,GNT
5804,Chocolate
5805,IPhone
5805,Wanessa
5805,Pizza
5805,Black_Friday
5810,Piercing
5810,Lady_Gaga
5810,Gay
5810,Sorvete
5810,Churrasco
5810,Justin_Bieber
5810,GNT
5811,Malhação
5811,Exame_Nacional_do_Ensino_Médio
5820,Televisão_de_alta_definição
5820,Exame_Nacional_do_Ensino_Médio
5820,Sistema_Brasileiro_de_Televisão
5820,YouTube
5820,Funk
5825,Los_Angeles
5825,Tomorrowland_(festival)
5825,Churrasco
5826,Alto_Astral
5826,Paramore
5826,Mika
5826,Gay
5826,Altas_Horas
5826,YouTube
5826,Queen
5826,Chay_Suede
5826,Sophia_Abrahão
5826,Malhação
5829,Taylor_Swift
5829,Ariana_Grande
5829,Ed_Sheeran
5829,Capricho_Awards
5829,Wanessa
5829,Multishow
5829,Ontário
5829,Shopping_center
5829,Justin_Bieber
5829,Demi_Lovato
5829,Capricho
5829,The_Voice_(Estados_Unidos)
5829,Emoji
5829,Skate
5829,Malhação
5851,Exame_Nacional_do_Ensino_Médio
5851,Los_Angeles
5851,YouTube
5851,Justin_Bieber
5851,Piercing
5851,TML
5851,Selena
5860,Rap
5860,GNT
5860,Sport_Club_Corinthians_Paulista
5860,Black_Friday
5865,Chocolate
5865,MTV
5865,Pizza
5865,Teatro
5868,Pizza
5868,Malhação
5868,Praia
5881,Black_Friday
5881,Vodca
5881,Exame_Nacional_do_Ensino_Médio
5881,Maratona
5881,Terror_(gênero)
5881,Harry_Potter
5881,G1
5887,APP
5887,TML
5887,MTV
5893,Cerveja
5893,Churrasco
5893,Pagode_(estilo_musical)
5893,Malhação
5893,Teatro
5893,Samba
5893,Café
5893,Praia
5910,Vodca
5910,Gay
5910,Malhação
5910,Chocolate
5910,Queijo
5910,Sorvete
5931,Terror_(gênero)
5931,The_Walking_Dead_(série_de_televisão)
5931,Mikoyan
5931,Açaí
5931,GNT
5973,APP
5973,Funk
5973,Chocolate
5973,Pagode_(estilo_musical)
5973,Snapchat
5973,GNT
5973,Praia
5973,Sport_Club_Corinthians_Paulista
5973,Shopping_center
5986,Shopping_center
5986,Mikoyan
6042,Praia
6042,Exame_Nacional_do_Ensino_Médio
6042,Leite
6042,Arroz
6042,Harry_Potter
6042,Chocolate
6042,APP
6042,Comédia
6042,Alto_Astral
6042,Terror_(gênero)
6042,Maratona
6042,Malhação
6042,Logo
6049,Wi-Fi
6049,Multishow
6049,Malhação
6049,GNT
6049,Snapchat
6049,Clube_de_Regatas_do_Flamengo
6049,The_Voice_(Estados_Unidos)
6050,G1
6050,Los_Angeles
6078,Café
6078,Mortified
6078,Praia
6078,Samba
6078,Rihanna
6078,Maratona
6078,Emoji
6078,Wi-Fi
6078,Beyoncé_Knowles
6078,APP
6078,Queijo
6080,Malhação
6080,Instagram
6080,Wanessa
6105,Malhação
6105,Skate
6115,Manu_Gavassi
6115,Malhação
6115,Alto_Astral
6123,YouTube
6123,Rede_Record
6140,Malhação
6146,Malhação
6146,RBD
6146,The_Voice_(Estados_Unidos)
6150,Black_Friday
6150,Shopping_center
6150,Malhação
6150,Manu_Gavassi
6150,Selena
6151,Rebelde_(telenovela)
6151,Twitcam
6151,Pizza
6151,Malhação
6151,Chocolate
6159,Fluminense_Football_Club
6159,IPhone
6159,Sport_Club_Corinthians_Paulista
6159,Manaus
6159,Clube_de_Regatas_do_Flamengo
6159,Universo_Online
6159,Club_de_Regatas_Vasco_da_Gama
6159,Sociedade_Esportiva_Palmeiras
6159,Cerveja
6159,Botafogo_de_Futebol_e_Regatas
6159,Gol_Linhas_Aéreas_Inteligentes
6163,TML
6163,Justin_Bieber
6163,Malhação
6163,Teatro
6163,Wanessa
6163,Snapchat
6183,Beyoncé_Knowles
6183,The_Voice_(Estados_Unidos)
6186,Funk
6186,Praia
6186,Vodca
6186,Sistema_Brasileiro_de_Televisão
6186,Café
6186,Rap
6186,IPhone
6186,Leite
6197,Club_de_Regatas_Vasco_da_Gama
6197,One_Direction
6197,Shopping_center
6197,Harry_Potter
6197,TML
6197,Praia
6197,Chocolate
6197,Los_Angeles
6197,Gay
6204,Ontário
6204,Neymar
6204,Alto_Astral
6204,Sophia_Abrahão
6204,Chocolate
6217,Rebelde_(telenovela)
6217,Comédia
6217,IPhone
6217,APP
6217,Beyoncé_Knowles
6217,Camila_(banda)
6246,Café
6246,Justin_Bieber
6251,Rio_Grande_do_Sul
6251,Malhação
6251,Curitiba
6251,Praia
6296,Ténis
6296,Pizza
6296,Queijo
6297,Samba
6297,Pizza
6297,Ténis
6311,Malhação
6315,Sistema_Brasileiro_de_Televisão
6315,Malhação
6325,The_Voice_(Estados_Unidos)
6325,Sociedade_Esportiva_Palmeiras
6325,IPhone
6325,Exame_Nacional_do_Ensino_Médio
6332,RBD
6332,YouTube
6332,Sistema_Brasileiro_de_Televisão
6332,Manu_Gavassi
6332,Malhação
6332,One_Direction
6332,Exame_Nacional_do_Ensino_Médio
6332,Praia
6332,Rodrigo_Simas
6332,IPhone
6332,Rebelde_(telenovela)
6332,Camila_(banda)
6343,Malhação
6343,Twitcam
6343,Clube_de_Regatas_do_Flamengo
6343,GNT
6344,Mortified
6344,GNT
6344,YouTube
6344,Capricho
6344,Rebelde_(telenovela)
6344,Praia
6344,Malhação
6344,Teatro
6348,Manu_Gavassi
6348,Logo
6348,Mortified
6348,Funk
6348,Malhação
6355,Manu_Gavassi
6355,Pizza
6355,Malhação
6355,Funk
6355,Gay
6367,One_Direction
6367,Instagram
6367,Harry_Potter
6367,Ed_Sheeran
6367,Selena
6416,Vodca
6416,GNT
6416,Teatro
6416,Gay
6423,Praia
6423,Café
6423,Leite
6438,APP
6438,GNT
6438,Cerveja
6438,Vodca
6439,Clube_de_Regatas_do_Flamengo
6439,Manaus
6439,Exame_Nacional_do_Ensino_Médio
6439,Malhação
6449,Teatro
6455,Capricho
6455,Malhação
6455,IPhone
6455,Praia
6455,Pizza
6474,APP
6474,Snapchat
6474,Teatro
6474,Sorvete
6474,Malhação
6474,Chocolate
6474,Sistema_Brasileiro_de_Televisão
6474,Capricho
6474,Café
6474,Churrasco
6474,Justin_Bieber
6484,Justin_Bieber
6484,Ontário
6484,MTV
6485,Sociedade_Esportiva_Palmeiras
6485,Camila_(banda)
6485,Los_Angeles
6485,The_Voice_(Estados_Unidos)
6485,Mika
6485,Chocolate
6485,Sport_Club_Internacional
6485,Grêmio_Foot-Ball_Porto_Alegrense
6485,Café
6485,Praia
6505,Sorvete
6505,Harry_Potter
6505,Malhação
6505,Rock
6505,Sport_Club_Internacional
6515,Sistema_Brasileiro_de_Televisão
6515,Praia
6515,GNT
6515,One_Direction
6515,YouTube
6520,Beyoncé_Knowles
6520,Sistema_Brasileiro_de_Televisão
6520,Malhação
6522,Manaus
6522,Exame_Nacional_do_Ensino_Médio
6522,Neymar
6522,Harry_Potter
6522,Cruzeiro_Esporte_Clube
6522,Botafogo_de_Futebol_e_Regatas
6522,Clube_de_Regatas_do_Flamengo
6522,Rede_Record
6522,Comédia
6531,Gay
6531,The_Hunger_Games
6531,Sorvete
6531,One_Direction
6531,Harry_Potter
6531,MTV
6531,Malhação
6531,Justin_Bieber
6531,Rock
6533,Club_de_Regatas_Vasco_da_Gama
6552,Malhação
6552,Wi-Fi
6552,Rede_Record
6552,YouTube
6563,Chocolate
6563,Sport_Club_Corinthians_Paulista
6563,Twitcam
6563,Malhação
6584,Malhação
6584,Capricho
6587,Emoji
6587,Funk
6587,Piercing
6587,Praia
6587,Gay
6596,Pagode_(estilo_musical)
6596,Club_de_Regatas_Vasco_da_Gama
6596,Grêmio_Foot-Ball_Porto_Alegrense
6596,Botafogo_de_Futebol_e_Regatas
6596,Sport_Club_Internacional
6614,Rio_Grande_do_Sul
6614,Mortified
6614,Clube_Atlético_Mineiro
6614,Sport_Club_Internacional
6626,IPhone
6626,Ariana_Grande
6626,Neymar
6626,GNT
6626,Twitcam
6626,One_Direction
6626,Gay
6626,Harry_Potter
6626,Demi_Lovato
6626,Churrasco
6626,The_Walking_Dead_(série_de_televisão)
6629,Cerveja
6629,Exame_Nacional_do_Ensino_Médio
6629,Malhação
6637,Twitcam
6637,Manu_Gavassi
6646,Praia
6646,Açaí
6655,Logo
6655,Chay_Suede
6655,IPhone
6655,Manu_Gavassi
6655,The_Voice_(Estados_Unidos)
6655,Malhação
6720,Café
6720,Curitiba
6720,IPhone
6720,Gay
6720,Exame_Nacional_do_Ensino_Médio
6720,Harry_Potter
6720,G1
6720,YouTube
6736,Pizza
6736,Exame_Nacional_do_Ensino_Médio
6736,Café
6736,The_Walking_Dead_(série_de_televisão)
6747,Açaí
6747,Botafogo_de_Futebol_e_Regatas
6747,Sport_Club_Corinthians_Paulista
6747,Praia
6747,GNT
6782,Neymar
6782,Exame_Nacional_do_Ensino_Médio
6782,GNT
6782,Manu_Gavassi
6782,Açaí
6782,The_Voice_(Estados_Unidos)
6782,Clube_de_Regatas_do_Flamengo
6782,Justin_Bieber
6782,RBD
6782,Malhação
6782,Altas_Horas
6782,Wanessa
6796,One_Direction
6796,Miley_Cyrus
6796,Demi_Lovato
6797,Demi_Lovato
6797,The_Hunger_Games
6797,Clube_de_Regatas_do_Flamengo
6797,One_Direction
6801,Praia
6801,Vodca
6801,Malhação
6801,Emoji
6801,Açaí
6801,Teatro
6801,Shopping_center
6801,Queijo
6827,Instagram
6827,Rap
6827,Açaí
6827,Skate
6827,Capricho
6827,Snapchat
6827,Ontário
6827,IPhone
6827,Paramore
6827,Malhação
6827,Los_Angeles
6842,Universo_Online
6842,Chocolate
6842,GNT
6842,Mikoyan
6842,One_Direction
6842,Malhação
6842,Mortified
6865,Exame_Nacional_do_Ensino_Médio
6865,Cruzeiro_Esporte_Clube
6865,Clube_Atlético_Mineiro
6865,Chocolate
6866,Teatro
6866,One_Direction
6866,Funk
6866,Pizza
6866,Black_Friday
6866,The_Walking_Dead_(série_de_televisão)
6866,IPhone
6866,APP
6892,Pizza
6892,Manu_Gavassi
6892,Harry_Potter
6892,Malhação
6892,Exame_Nacional_do_Ensino_Médio
6892,One_Direction
6892,Chocolate
6905,Malhação
6905,Harry_Potter
6905,Leite
6905,Instagram
6905,Demi_Lovato
6905,Neymar
6905,Praia
6905,Chocolate
6905,Emoji
6905,Manu_Gavassi
6905,Gay
6905,Café
6910,Café
6910,The_Voice_(Estados_Unidos)
6910,Sistema_Brasileiro_de_Televisão
6910,Malhação
6910,Emoji
6910,Rebelde_(telenovela)
6910,Exame_Nacional_do_Ensino_Médio
6910,The_Walking_Dead_(série_de_televisão)
6913,Televisão_de_alta_definição
6913,APP
6913,Instagram
6914,Malhação
6914,Clube_Atlético_Mineiro
6914,Cruzeiro_Esporte_Clube
6914,Sport_Club_Corinthians_Paulista
6914,Pizza
6939,Justin_Bieber
6939,Harry_Potter
6939,One_Direction
6939,Emoji
6940,Capricho
6940,Neymar
6940,Sophia_Abrahão
6940,Mika
6940,Queijo
6950,Curitiba
6950,Universo_Online
6950,Malhação
6950,APP
6950,IPhone
6950,G1
6950,Harry_Potter
6950,Black_Friday
6950,Praia
6958,Samba
6958,MTV
6958,The_Hunger_Games
6958,Justin_Bieber
6973,Café
6973,IPhone
6997,One_Direction
6997,Queen
6997,Black_Friday
6997,Pizza
7019,Sorvete
7019,Funk
7019,Café
7019,Pizza
7027,Logo
7027,The_Voice_(Estados_Unidos)
7027,Rebelde_(telenovela)
7027,TML
7027,Sophia_Abrahão
7027,GNT
7031,Fluminense_Football_Club
7031,Sport_Club_Internacional
7031,Sociedade_Esportiva_Palmeiras
7031,Cruzeiro_Esporte_Clube
7031,Açaí
7031,Sistema_Brasileiro_de_Televisão
7031,Wi-Fi
7031,Sport_Club_Corinthians_Paulista
7031,Gol_Linhas_Aéreas_Inteligentes
7078,Queen
7078,Maratona
7078,Logo
7078,Taylor_Swift
7078,Beyoncé_Knowles
7093,YouTube
7093,One_Direction
7093,The_Hunger_Games
7104,Praia
7104,Chocolate
7104,Twitcam
7104,Black_Friday
7105,Instagram
7105,Multishow
7105,G1
7105,Malhação
7121,Malhação
7121,Exame_Nacional_do_Ensino_Médio
7121,Justin_Bieber
7121,The_Voice_(Estados_Unidos)
7121,Chocolate
7122,Fluminense_Football_Club
7122,Botafogo_de_Futebol_e_Regatas
7122,Gol_Linhas_Aéreas_Inteligentes
7122,Clube_Atlético_Mineiro
7122,Sport_Club_Corinthians_Paulista
7122,IPhone
7122,Clube_de_Regatas_do_Flamengo
7122,Cruzeiro_Esporte_Clube
7167,Cruzeiro_Esporte_Clube
7167,The_Voice_(Estados_Unidos)
7167,Café
7167,Praia
7167,Capricho
7167,Sorvete
7167,Malhação
7167,Capricho_Awards
7167,Neymar
7178,Capricho
7178,RBD
7213,Instagram
7213,Miley_Cyrus
7213,Exame_Nacional_do_Ensino_Médio
7213,Malhação
7229,IPhone
7229,Black_Friday
7229,Praia
7244,Sistema_Brasileiro_de_Televisão
7244,Exame_Nacional_do_Ensino_Médio
7244,Malhação
7244,Samba
7244,Multishow
7244,IPhone
7263,Churrasco
7263,Shopping_center
7263,Snapchat
7263,Praia
7263,Chocolate
7273,Shopping_center
7273,Clube_de_Regatas_do_Flamengo
7273,Sociedade_Esportiva_Palmeiras
7273,Cruzeiro_Esporte_Clube
7273,Rap
7273,Cerveja
7273,Wanessa
7273,Grêmio_Foot-Ball_Porto_Alegrense
7273,Fluminense_Football_Club
7273,Queijo
7273,Sorvete
7273,Gol_Linhas_Aéreas_Inteligentes
7273,Rock
7273,Botafogo_de_Futebol_e_Regatas
7274,Malhação
7274,Black_Friday
7274,RBD
7274,Praia
7282,Clube_de_Regatas_do_Flamengo
7282,Pizza
7282,Sistema_Brasileiro_de_Televisão
7282,Grêmio_Foot-Ball_Porto_Alegrense
7282,Malhação
7282,Fluminense_Football_Club
7282,Neymar
7282,Universo_Online
7282,Altas_Horas
7298,Pizza
7298,Churrasco
7298,Shopping_center
7298,Sorvete
7298,Chocolate
7298,Praia
7298,Wanessa
7323,Malhação
7323,Rio_Grande_do_Sul
7323,GNT
7326,Praia
7326,GNT
7341,Churrasco
7341,Shopping_center
7341,Club_de_Regatas_Vasco_da_Gama
7341,Fluminense_Football_Club
7341,Pizza
7341,Praia
7341,Clube_Atlético_Mineiro
7341,Queijo
7341,Wi-Fi
7341,Rap
7352,The_Hunger_Games
7352,Terror_(gênero)
7352,Comédia
7352,Pagode_(estilo_musical)
7352,Queijo
7352,Piercing
7358,TML
7358,Club_de_Regatas_Vasco_da_Gama
7358,Malhação
7358,Snapchat
7358,Piercing
7358,Botafogo_de_Futebol_e_Regatas
7358,Pizza
7358,Chocolate
7358,Gay
7358,Chay_Suede
7358,Praia
7361,Sistema_Brasileiro_de_Televisão
7361,Malhação
7361,Capricho
7361,The_Voice_(Estados_Unidos)
7361,Los_Angeles
7361,Mikoyan
7361,Camila_(banda)
7369,Harry_Potter
7369,Emoji
7369,Pizza
7369,Terror_(gênero)
7369,Chocolate
7369,Paramore
7375,Malhação
7375,G1
7375,Piercing
7375,The_Hunger_Games
7375,Rock
7375,Praia
7375,Café
7375,Instagram
7375,Ariana_Grande
7398,Rap
7398,Malhação
7398,Altas_Horas
7398,YouTube
7398,Manu_Gavassi
7398,Mortified
7398,Sorvete
7398,Selena
7398,TML
7398,Samba
7430,GNT
7430,Rock
7430,Emoji
7430,IPhone
7430,Ed_Sheeran
7430,Café
7430,Leite
7430,Açaí
7430,Funk
7431,Café
7431,Clube_Atlético_Mineiro
7431,YouTube
7431,Pagode_(estilo_musical)
7431,Chocolate
7431,Praia
7431,Sociedade_Esportiva_Palmeiras
7458,Malhação
7458,Fluminense_Football_Club
7458,Capricho
7458,Multishow
7458,Café
7461,Malhação
7461,Manu_Gavassi
7461,The_Hunger_Games
7461,Exame_Nacional_do_Ensino_Médio
7461,YouTube
7465,GNT
7465,Club_de_Regatas_Vasco_da_Gama
7465,Snapchat
7465,Pizza
7483,Malhação
7483,Taylor_Swift
7483,Miley_Cyrus
7483,Ontário
7483,The_Walking_Dead_(série_de_televisão)
7483,One_Direction
7483,IPhone
7483,Harry_Potter
7483,Praia
7483,Teatro
7483,Selena
7483,Wanessa
7484,G1
7484,Rio_Grande_do_Sul
7484,Malhação
7484,Sistema_Brasileiro_de_Televisão
7506,Twitcam
7506,Wi-Fi
7506,GNT
7506,Ténis
7506,IPhone
7506,Capricho
7519,GNT
7519,Açaí
7519,Vodca
7519,The_Hunger_Games
7519,Praia
7540,One_Direction
7540,Wi-Fi
7540,RBD
7540,Beyoncé_Knowles
7540,Exame_Nacional_do_Ensino_Médio
7540,Sorvete
7540,YouTube
7546,Malhação
7546,The_Voice_(Estados_Unidos)
7548,One_Direction
7548,Shopping_center
7548,Malhação
7548,Pizza
7584,Chocolate
7584,Praia
7584,Pizza
7584,Rap
7584,Açaí
7586,Gay
7586,Maratona
7586,Justin_Bieber
7586,Ariana_Grande
7586,Miley_Cyrus
7586,One_Direction
7586,Logo
7586,Capricho
7586,Harry_Potter
